,TEAM_HOME,TEAM_AWAY,FG_HOME,FG_AWAY,FGA_HOME,FGA_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG(3)_HOME,FG(3)_AWAY,FGA(3)_HOME,FGA(3)_AWAY,FG_PCT(3)_HOME,FG_PCT(3)_AWAY,FT_HOME,FT_AWAY,FTA_HOME,FTA_AWAY,FT_PCT_HOME,FT_PCT_AWAY,ORB_HOME,ORB_AWAY,DRB_HOME,DRB_AWAY,TRB_HOME,TRB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PTS_HOME,PTS_AWAY,TS_PCT_HOME,TS_PCT_AWAY,EFG_PCT_HOME,EFG_PCT_AWAY,3PA_R_HOME,3PA_R_AWAY,FT_R_HOME,FT_R_AWAY,ORB_PCT_HOME,ORB_PCT_AWAY,DRB_PCT_HOME,DRB_PCT_AWAY,TRB_PCT_HOME,TRB_PCT_AWAY,AST_PCT_HOME,AST_PCT_AWAY,STL_PCT_HOME,STL_PCT_AWAY,BLK_PCT_HOME,BLK_PCT_AWAY,TOV_PCT_HOME,TOV_PCT_AWAY,O_RTG_HOME,O_RTG_AWAY,D_RTG_HOME,D_RTG_AWAY,WINS_RECORD_HOME,WINS_RECORD_AWAY,LOSSES_RECORD_HOME,LOSSES_RECORD_AWAY,WIN_PCT_HOME,WIN_PCT_AWAY,GAME_NO_HOME,GAME_NO_AWAY,WIN_HOME,WIN_AWAY,LOSS_HOME,LOSS_AWAY,FG(3)_MISSED_HOME,FG(3)_MISSED_AWAY,FG_MISSED_HOME,FG_MISSED_AWAY,BLOCKED_ATTEMPTS_HOME,BLOCKED_ATTEMPTS_AWAY,TOV_FORCED_HOME,TOV_FORCED_AWAY,FG(2)_HOME,FG(2)_AWAY,FGA(2)_HOME,FGA(2)_AWAY,FG(2)_MISSED_HOME,FG(2)_MISSED_AWAY,GAMEID,DATE,SEASON,OTs
1227,LAL,UTA,41,39,85,83,0.482,0.47,6,9,25,30,0.24,0.3,13,9,15,15,0.867,0.6,8,8,39,30,47,38,19,27,6,10,3,1,13,13,17,16,101,96,0.551,0.536,0.518,0.524,0.294,0.361,0.176,0.181,21.1,17.0,83.0,78.9,55.3,44.7,46.3,69.2,6.4,10.6,5.7,1.7,12.4,12.7,107.4,102.1,102.1,107.4,17.0,40.0,65.0,42.0,0.2073170731707317,0.4878048780487805,82.0,82.0,0,1,1,0,19,21,44,44,1,3,13,13,35,30,60,53,25,23,201604130LAL,2016-04-13,2016,0
1228,PHO,LAC,45,43,99,96,0.455,0.448,7,9,26,31,0.269,0.29,17,10,22,12,0.773,0.833,18,6,40,34,58,40,26,23,10,9,5,6,16,15,15,20,114,105,0.524,0.518,0.49,0.495,0.263,0.323,0.222,0.125,34.6,13.0,87.0,65.4,59.2,40.8,57.8,53.5,9.4,8.5,7.7,8.2,12.8,12.9,107.4,99.0,99.0,107.4,23.0,53.0,59.0,29.0,0.2804878048780488,0.6463414634146342,82.0,82.0,1,0,0,1,19,22,54,53,6,5,15,16,38,34,73,65,35,31,201604130PHO,2016-04-13,2016,0
1229,POR,DEN,39,40,89,94,0.438,0.426,11,7,36,25,0.306,0.28,18,12,22,18,0.818,0.667,13,20,32,33,45,53,19,24,11,10,8,6,15,20,19,19,107,99,0.542,0.486,0.5,0.463,0.404,0.266,0.247,0.191,28.3,38.5,61.5,71.7,45.9,54.1,48.7,60.0,11.2,10.2,11.6,11.3,13.2,16.4,108.8,100.7,100.7,108.8,44.0,33.0,38.0,49.0,0.5365853658536586,0.4024390243902439,82.0,82.0,0,1,1,0,25,18,50,54,6,8,20,15,28,33,53,69,25,36,201604130POR,2016-04-13,2016,0
1230,CLE,NYK,45,32,94,87,0.479,0.368,13,9,35,27,0.371,0.333,14,15,19,20,0.737,0.75,11,13,40,29,51,42,31,17,12,6,5,6,14,18,22,22,117,88,0.572,0.459,0.548,0.42,0.372,0.31,0.202,0.23,27.5,24.5,75.5,72.5,54.8,45.2,68.9,53.1,12.0,6.0,8.3,10.2,12.0,15.8,117.1,88.1,88.1,117.1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0,22,18,49,55,6,5,18,14,32,23,59,60,27,37,201610250CLE,2016-10-25,2017,0
1231,POR,UTA,39,40,75,82,0.52,0.488,13,8,19,24,0.684,0.333,22,16,22,16,1.0,1.0,5,6,29,25,34,31,22,19,5,9,3,5,12,11,18,19,113,104,0.667,0.584,0.607,0.537,0.253,0.293,0.293,0.195,16.7,17.1,82.9,83.3,52.3,47.7,56.4,47.5,5.5,9.9,5.2,8.9,12.4,11.0,124.8,114.9,114.9,124.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,1,6,16,36,42,5,3,11,12,26,32,56,58,30,26,201610250POR,2016-10-25,2017,0
1232,GSW,SAS,40,47,85,98,0.471,0.48,7,12,33,24,0.212,0.5,13,23,18,26,0.722,0.885,8,21,27,34,35,55,24,25,11,13,6,3,16,13,19,19,100,129,0.538,0.589,0.512,0.541,0.388,0.245,0.212,0.265,19.0,43.8,56.3,81.0,38.9,61.1,60.0,53.2,11.2,13.2,8.1,5.8,14.7,10.6,101.8,131.3,131.3,101.8,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1,1,0,26,12,45,51,3,6,13,16,33,35,52,74,19,39,201610250GSW,2016-10-25,2017,0
1233,IND,DAL,47,45,93,104,0.505,0.433,10,18,19,48,0.526,0.375,26,13,34,18,0.765,0.722,8,10,44,39,52,49,30,26,11,8,6,8,16,15,23,27,130,121,0.602,0.541,0.559,0.519,0.204,0.462,0.366,0.173,17.0,18.5,81.5,83.0,51.5,48.5,63.8,57.8,9.6,7.0,10.7,10.8,12.9,11.8,113.7,105.8,105.8,113.7,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,1,9,30,46,59,8,6,15,16,37,27,74,56,37,29,201610260IND,2016-10-26,2017,1
1234,ORL,MIA,34,47,89,97,0.382,0.485,6,4,18,16,0.333,0.25,22,10,28,16,0.786,0.625,15,16,30,36,45,52,20,27,5,5,4,7,11,10,15,22,96,108,0.474,0.519,0.416,0.505,0.202,0.165,0.315,0.165,29.4,34.8,65.2,70.6,46.4,53.6,58.8,57.4,5.3,5.3,4.9,9.9,9.8,8.8,101.8,114.5,114.5,101.8,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,12,12,55,50,7,4,10,11,28,43,71,81,43,38,201610260ORL,2016-10-26,2017,0
1235,TOR,DET,41,35,86,84,0.477,0.417,3,4,18,22,0.167,0.182,24,17,29,22,0.828,0.773,14,8,37,32,51,40,17,17,8,8,0,0,11,13,22,24,109,91,0.552,0.486,0.494,0.44,0.209,0.262,0.337,0.262,30.4,17.8,82.2,69.6,56.0,44.0,41.5,48.6,8.4,8.4,0.0,0.0,10.0,12.2,114.5,95.6,95.6,114.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0,15,18,45,49,0,0,13,11,38,31,68,62,30,31,201610260TOR,2016-10-26,2017,0
1236,BOS,BRK,48,43,89,97,0.539,0.443,11,15,32,44,0.344,0.341,15,16,18,20,0.833,0.8,12,15,35,29,47,44,36,22,13,8,9,3,19,16,20,19,122,117,0.629,0.553,0.601,0.521,0.36,0.454,0.202,0.206,29.3,30.0,70.0,70.7,51.6,48.4,75.0,51.2,12.6,7.8,17.0,5.3,16.4,13.1,118.4,113.6,113.6,118.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,1,21,29,41,54,3,9,16,19,37,28,57,53,20,25,201610260BOS,2016-10-26,2017,0
1237,MIL,CHA,39,40,92,89,0.424,0.449,3,7,16,23,0.188,0.304,15,20,20,24,0.75,0.833,10,11,36,40,46,51,23,27,4,5,5,10,8,10,22,22,96,107,0.476,0.537,0.44,0.489,0.174,0.258,0.217,0.27,20.0,23.4,76.6,80.0,47.4,52.6,59.0,67.5,4.1,5.2,7.6,13.2,7.4,9.1,99.5,110.9,110.9,99.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,13,16,53,49,10,5,10,8,36,33,76,66,40,33,201610260MIL,2016-10-26,2017,0
1238,NOP,DEN,38,37,92,83,0.413,0.446,3,8,19,24,0.158,0.333,23,25,26,33,0.885,0.758,5,11,28,47,33,58,31,18,16,7,5,4,11,24,29,22,102,107,0.493,0.549,0.429,0.494,0.207,0.289,0.283,0.398,9.6,28.2,71.8,90.4,36.3,63.7,81.6,48.6,14.9,6.5,8.5,5.5,9.6,19.7,95.3,99.9,99.9,95.3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1,1,0,16,16,54,46,4,5,24,11,35,29,73,59,38,30,201610260NOP,2016-10-26,2017,0
1239,MEM,MIN,36,36,80,86,0.45,0.419,11,6,24,18,0.458,0.333,19,20,27,29,0.704,0.69,11,15,34,30,45,45,19,20,6,6,11,5,13,10,25,23,102,98,0.555,0.496,0.519,0.453,0.3,0.209,0.338,0.337,26.8,30.6,69.4,73.2,50.0,50.0,52.8,55.6,6.6,6.6,16.2,8.9,12.4,9.2,111.8,107.5,107.5,111.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0,13,12,44,50,5,11,10,13,25,30,56,68,31,38,201610260MEM,2016-10-26,2017,0
1240,PHI,OKC,36,39,84,94,0.429,0.415,7,6,24,22,0.292,0.273,18,19,25,26,0.72,0.731,5,13,38,40,43,53,21,19,5,7,10,3,13,10,22,23,97,103,0.511,0.488,0.47,0.447,0.286,0.234,0.298,0.277,11.1,25.5,74.5,88.9,44.8,55.2,58.3,48.7,5.0,7.0,13.9,5.0,12.0,8.7,96.7,102.6,102.6,96.7,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,17,16,48,55,3,10,10,13,29,33,60,72,31,39,201610260PHI,2016-10-26,2017,0
1241,PHO,SAC,36,44,77,86,0.468,0.512,4,6,16,21,0.25,0.286,18,19,27,26,0.667,0.731,10,10,31,31,41,41,20,24,6,5,3,5,18,13,29,20,94,113,0.529,0.58,0.494,0.547,0.208,0.244,0.351,0.302,24.4,24.4,75.6,75.6,50.0,50.0,55.6,54.5,6.2,5.2,4.6,8.2,16.8,11.8,97.1,116.8,116.8,97.1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,1,12,15,41,42,5,3,13,18,32,38,61,65,29,27,201610260PHO,2016-10-26,2017,0
1242,LAL,HOU,45,44,89,86,0.506,0.512,12,7,35,29,0.343,0.241,18,19,22,27,0.818,0.704,11,10,28,29,39,39,21,29,10,10,4,1,15,14,24,23,120,114,0.608,0.582,0.573,0.552,0.393,0.337,0.247,0.314,27.5,26.3,73.7,72.5,50.0,50.0,46.7,65.9,10.1,10.1,7.0,1.9,13.2,12.5,120.7,114.7,114.7,120.7,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,1,23,22,44,42,1,4,14,15,33,37,54,57,21,20,201610260LAL,2016-10-26,2017,0
1243,ATL,WAS,44,40,88,94,0.5,0.426,12,6,26,20,0.462,0.3,14,13,18,18,0.778,0.722,14,12,38,28,52,40,28,25,13,14,7,4,21,19,19,20,114,99,0.594,0.486,0.568,0.457,0.295,0.213,0.205,0.191,33.3,24.0,76.0,66.7,56.5,43.5,63.6,62.5,12.6,13.5,9.5,6.5,18.0,15.7,110.2,95.7,95.7,110.2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0,14,14,44,54,4,7,19,21,32,34,62,74,30,40,201610270ATL,2016-10-27,2017,0
1244,CHI,BOS,36,38,92,76,0.391,0.5,11,8,25,23,0.44,0.348,22,15,30,24,0.733,0.625,18,3,37,33,55,36,25,22,5,6,1,6,12,11,21,25,105,99,0.499,0.572,0.451,0.553,0.272,0.303,0.326,0.316,35.3,7.5,92.5,64.7,60.4,39.6,69.4,57.9,5.3,6.4,1.9,9.0,10.2,11.3,111.5,105.1,105.1,111.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,2.0,0,1,1,0,14,15,56,38,6,1,11,12,25,30,67,53,42,23,201610270CHI,2016-10-27,2017,0
1245,POR,LAC,39,37,85,91,0.459,0.407,4,8,18,29,0.222,0.276,24,32,32,46,0.75,0.696,9,15,39,33,48,48,18,12,4,10,4,4,14,7,34,25,106,114,0.535,0.512,0.482,0.451,0.212,0.319,0.376,0.505,21.4,27.8,72.2,78.6,50.0,50.0,46.2,32.4,4.0,9.9,6.5,6.0,12.4,5.9,105.2,113.1,113.1,105.2,1.0,1.0,1.0,0.0,0.5,1.0,2.0,1.0,0,1,1,0,14,21,46,54,4,4,7,14,35,29,67,62,32,33,201610270POR,2016-10-27,2017,0
1246,SAC,SAS,28,36,70,79,0.4,0.456,6,6,20,18,0.3,0.333,32,24,38,27,0.842,0.889,6,9,34,31,40,40,22,23,7,10,0,8,15,9,21,26,94,102,0.542,0.561,0.443,0.494,0.286,0.228,0.543,0.342,16.2,20.9,79.1,83.8,50.0,50.0,78.6,63.9,7.7,11.0,0.0,16.0,14.7,9.0,103.2,112.0,112.0,103.2,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1,0,0,1,14,12,42,43,8,0,9,15,22,30,50,61,28,31,201610270SAC,2016-10-27,2017,0
1247,TOR,CLE,35,33,90,79,0.389,0.418,4,12,16,32,0.25,0.375,17,16,18,22,0.944,0.727,18,9,33,31,51,40,12,20,9,8,3,3,18,17,20,15,91,94,0.465,0.53,0.411,0.494,0.178,0.405,0.2,0.278,36.7,21.4,78.6,63.3,56.0,44.0,34.3,60.6,9.6,8.5,6.4,4.1,15.5,16.1,96.9,100.1,100.1,96.9,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,0,1,1,0,12,20,55,46,3,3,17,18,31,21,74,47,43,26,201610280TOR,2016-10-28,2017,0
1248,BRK,IND,38,37,87,98,0.437,0.378,10,7,33,24,0.303,0.292,17,13,20,20,0.85,0.65,12,14,40,35,52,49,20,22,6,7,4,6,16,13,23,22,103,94,0.538,0.44,0.494,0.413,0.379,0.245,0.23,0.204,25.5,25.9,74.1,74.5,51.5,48.5,52.6,59.5,6.0,7.0,5.4,11.1,14.3,10.9,103.2,94.1,94.1,103.2,1.0,1.0,1.0,1.0,0.5,0.5,2.0,2.0,0,1,1,0,23,17,49,61,6,4,13,16,28,30,54,74,26,44,201610280BRK,2016-10-28,2017,0
1249,DET,ORL,48,33,95,95,0.505,0.347,7,8,19,26,0.368,0.308,5,8,6,12,0.833,0.667,9,14,44,30,53,44,27,20,8,8,4,3,12,9,11,13,108,82,0.553,0.409,0.542,0.389,0.2,0.274,0.063,0.126,23.1,24.1,75.9,76.9,54.6,45.4,56.3,60.6,8.4,8.4,5.8,3.9,10.9,8.2,113.3,86.1,86.1,113.3,1.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0,1,1,0,12,18,47,62,3,4,9,12,41,25,76,69,35,44,201610280DET,2016-10-28,2017,0
1250,OKC,PHO,40,42,96,94,0.417,0.447,5,5,21,28,0.238,0.179,28,21,38,32,0.737,0.656,14,7,43,37,57,44,13,15,11,11,3,3,22,15,24,29,113,110,0.501,0.509,0.443,0.473,0.219,0.298,0.396,0.34,27.5,14.0,86.0,72.5,56.4,43.6,32.5,35.7,9.5,9.5,4.5,4.0,16.3,12.2,97.9,95.3,95.3,97.9,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1,0,0,1,16,23,56,52,3,3,15,22,35,37,75,66,40,29,201610280OKC,2016-10-28,2017,1
1251,MIA,CHA,32,35,86,92,0.372,0.38,14,7,34,22,0.412,0.318,13,20,20,24,0.65,0.833,11,13,41,36,52,49,19,20,2,10,4,9,19,8,23,20,91,97,0.48,0.473,0.453,0.418,0.395,0.239,0.233,0.261,23.4,24.1,75.9,76.6,51.5,48.5,59.4,57.1,2.1,10.3,5.7,17.3,16.7,7.2,93.6,99.8,99.8,93.6,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,0,1,1,0,20,15,54,57,9,4,8,19,18,28,52,70,34,42,201610280MIA,2016-10-28,2017,0
1252,DAL,HOU,35,33,80,70,0.438,0.471,8,15,29,32,0.276,0.469,20,25,24,31,0.833,0.806,6,5,28,36,34,41,13,21,11,6,2,1,9,18,21,22,98,106,0.541,0.634,0.488,0.579,0.363,0.457,0.3,0.443,14.3,15.2,84.8,85.7,45.3,54.7,37.1,63.6,11.8,6.4,5.3,2.0,9.0,17.7,105.3,113.9,113.9,105.3,0.0,1.0,2.0,1.0,0.0,0.5,2.0,2.0,1,0,0,1,21,17,45,37,1,2,18,9,27,18,51,38,24,20,201610280DAL,2016-10-28,2017,0
1253,UTA,LAL,31,32,75,84,0.413,0.381,6,9,25,23,0.24,0.391,28,16,40,21,0.7,0.762,13,11,34,32,47,43,14,16,4,6,7,7,14,14,18,29,96,89,0.518,0.477,0.453,0.435,0.333,0.274,0.533,0.25,28.9,24.4,75.6,71.1,52.2,47.8,45.2,50.0,4.3,6.5,11.5,14.0,13.1,13.1,104.2,96.6,96.6,104.2,1.0,1.0,1.0,1.0,0.5,0.5,2.0,2.0,1,0,0,1,19,14,44,52,7,7,14,14,25,23,50,61,25,38,201610280UTA,2016-10-28,2017,0
1254,NOP,GSW,47,44,100,91,0.47,0.484,5,9,22,28,0.227,0.321,15,25,23,28,0.652,0.893,12,9,37,40,49,49,29,32,8,8,5,2,13,14,24,22,114,122,0.518,0.59,0.495,0.533,0.22,0.308,0.23,0.308,23.1,19.6,80.4,76.9,50.0,50.0,61.7,72.7,7.4,7.4,7.9,2.6,10.6,11.9,105.8,113.2,113.2,105.8,0.0,1.0,2.0,1.0,0.0,0.5,2.0,2.0,0,1,1,0,17,19,53,47,2,5,14,13,42,35,78,63,36,28,201610280NOP,2016-10-28,2017,0
1255,PHI,ATL,28,42,80,85,0.35,0.494,5,5,18,20,0.278,0.25,11,15,15,23,0.733,0.652,4,6,35,41,39,47,16,31,9,11,5,7,20,12,20,14,72,104,0.416,0.547,0.381,0.524,0.225,0.235,0.188,0.271,8.9,14.6,85.4,91.1,45.3,54.7,57.1,73.8,9.0,11.0,7.7,11.3,18.8,11.2,71.8,103.7,103.7,71.8,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1,0,0,1,13,15,52,43,7,5,12,20,23,37,62,65,39,28,201610290PHI,2016-10-29,2017,0
1256,CHA,BOS,32,39,79,81,0.405,0.481,9,15,32,31,0.281,0.484,25,11,33,17,0.758,0.647,6,4,32,38,38,42,22,25,8,4,6,6,8,13,17,26,98,104,0.524,0.588,0.462,0.574,0.405,0.383,0.418,0.21,13.6,11.1,88.9,86.4,47.5,52.5,68.8,64.1,8.5,4.2,12.0,12.8,7.9,12.8,103.6,110.0,110.0,103.6,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,3.0,3.0,1,0,0,1,23,16,47,42,6,6,13,8,23,24,47,50,24,26,201610290CHO,2016-10-29,2017,0
1257,CLE,ORL,36,38,88,84,0.409,0.452,11,8,37,28,0.297,0.286,22,15,30,26,0.733,0.577,13,13,27,37,40,50,17,21,8,6,6,5,9,20,27,23,105,99,0.519,0.519,0.472,0.5,0.42,0.333,0.341,0.31,26.0,32.5,67.5,74.0,44.4,55.6,47.2,55.3,8.3,6.2,10.7,9.8,8.2,17.3,108.8,102.6,102.6,108.8,3.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,0,1,1,0,26,20,52,46,5,6,20,9,25,30,51,56,26,26,201610290CLE,2016-10-29,2017,0
1258,NYK,MEM,40,37,76,86,0.526,0.43,6,9,21,25,0.286,0.36,25,21,39,26,0.641,0.808,6,11,35,29,41,40,24,19,4,3,4,2,12,12,25,30,111,104,0.596,0.534,0.566,0.483,0.276,0.291,0.513,0.302,17.1,23.9,76.1,82.9,50.6,49.4,60.0,51.4,4.1,3.1,6.6,3.6,11.4,11.0,115.1,107.9,107.9,115.1,1.0,1.0,1.0,1.0,0.5,0.5,2.0,2.0,1,0,0,1,15,16,36,49,2,4,12,12,34,28,55,61,21,33,201610290NYK,2016-10-29,2017,0
1259,SAS,NOP,35,32,83,86,0.422,0.372,10,4,24,22,0.417,0.182,18,11,23,15,0.783,0.733,6,7,44,38,50,45,21,14,6,6,7,5,9,9,15,19,98,79,0.526,0.427,0.482,0.395,0.289,0.256,0.277,0.174,13.6,13.7,86.3,86.4,52.6,47.4,60.0,43.8,6.4,6.4,10.9,8.5,8.8,8.9,104.7,84.4,84.4,104.7,3.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,1,0,0,1,14,18,48,54,5,7,9,9,25,28,59,64,34,36,201610290SAS,2016-10-29,2017,0
1260,MIL,BRK,41,37,88,84,0.466,0.44,8,11,22,34,0.364,0.324,20,23,24,28,0.833,0.821,8,11,36,34,44,45,25,23,14,12,5,6,14,18,23,22,110,108,0.558,0.561,0.511,0.506,0.25,0.405,0.273,0.333,19.0,23.4,76.6,81.0,49.4,50.6,61.0,62.2,13.8,11.8,10.0,9.1,12.4,15.7,108.1,106.2,106.2,108.1,1.0,1.0,1.0,2.0,0.5,0.3333333333333333,2.0,3.0,1,0,0,1,14,23,47,47,6,5,18,14,33,26,66,50,33,24,201610290MIL,2016-10-29,2017,0
1261,CHI,IND,45,43,86,88,0.523,0.489,9,7,21,18,0.429,0.389,19,8,21,9,0.905,0.889,13,8,34,25,47,33,34,34,8,8,6,7,12,13,14,16,118,101,0.619,0.549,0.576,0.528,0.244,0.205,0.244,0.102,34.2,19.0,81.0,65.8,58.8,41.3,75.6,79.1,8.6,8.6,8.6,10.8,11.2,12.4,126.3,108.1,108.1,126.3,2.0,1.0,0.0,2.0,1.0,0.3333333333333333,2.0,3.0,1,0,0,1,12,11,41,45,7,6,13,12,36,36,65,70,29,34,201610290CHI,2016-10-29,2017,0
1262,DEN,POR,38,45,100,98,0.38,0.459,6,10,23,32,0.261,0.313,31,15,39,21,0.795,0.714,16,5,45,40,61,45,19,23,10,10,5,8,17,15,21,30,113,115,0.482,0.536,0.41,0.51,0.23,0.327,0.39,0.214,28.6,10.0,90.0,71.4,57.5,42.5,50.0,51.1,8.7,8.7,7.6,10.4,12.7,12.3,98.5,100.3,100.3,98.5,1.0,2.0,1.0,1.0,0.5,0.6666666666666666,2.0,3.0,0,1,1,0,17,22,62,53,8,5,15,17,32,35,77,66,45,31,201610290DEN,2016-10-29,2017,1
1263,SAC,MIN,39,37,85,70,0.459,0.529,9,7,26,22,0.346,0.318,19,22,25,31,0.76,0.71,11,7,20,29,31,36,24,19,6,6,5,5,13,11,24,25,106,103,0.552,0.616,0.512,0.579,0.306,0.314,0.294,0.443,27.5,25.9,74.1,72.5,46.3,53.7,61.5,51.4,6.7,6.7,10.4,8.5,11.9,11.6,118.6,115.3,115.3,118.6,2.0,0.0,1.0,2.0,0.6666666666666666,0.0,3.0,2.0,1,0,0,1,17,15,46,33,5,5,11,13,30,30,59,48,29,18,201610290SAC,2016-10-29,2017,0
1264,LAC,UTA,34,29,83,73,0.41,0.397,6,7,27,19,0.222,0.368,14,10,20,13,0.7,0.769,14,7,35,36,49,43,17,18,8,8,4,2,13,18,14,22,88,75,0.479,0.476,0.446,0.445,0.325,0.26,0.241,0.178,28.0,16.7,83.3,72.0,53.3,46.7,50.0,62.1,9.0,9.0,7.4,3.6,12.4,18.6,99.1,84.4,84.4,99.1,2.0,1.0,0.0,2.0,1.0,0.3333333333333333,2.0,3.0,1,0,0,1,21,12,49,44,2,4,18,13,28,22,56,54,28,32,201610300LAC,2016-10-30,2017,0
1265,DET,MIL,39,34,88,87,0.443,0.391,5,4,20,17,0.25,0.235,15,11,20,14,0.75,0.786,16,10,42,30,58,40,23,22,8,10,4,4,15,12,14,16,98,83,0.506,0.445,0.472,0.414,0.227,0.195,0.227,0.161,34.8,19.2,80.8,65.2,59.2,40.8,59.0,64.7,8.6,10.7,5.7,5.9,13.4,11.4,105.1,89.0,89.0,105.1,2.0,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,3.0,3.0,1,0,0,1,15,13,49,53,4,4,12,15,34,30,68,70,34,40,201610300DET,2016-10-30,2017,0
1266,MIA,SAS,37,37,80,82,0.463,0.451,7,10,20,18,0.35,0.556,18,22,26,26,0.692,0.846,6,14,30,30,36,44,19,20,7,4,6,5,12,15,24,26,99,106,0.541,0.567,0.506,0.512,0.25,0.22,0.325,0.317,16.7,31.8,68.2,83.3,45.0,55.0,51.4,54.1,7.5,4.3,9.4,8.3,11.6,13.8,106.0,113.5,113.5,106.0,1.0,4.0,2.0,0.0,0.3333333333333333,1.0,3.0,4.0,1,0,0,1,13,8,43,45,5,6,15,12,30,27,60,64,30,37,201610300MIA,2016-10-30,2017,0
1267,PHO,GSW,37,35,90,83,0.411,0.422,8,8,23,29,0.348,0.276,18,28,25,33,0.72,0.848,11,7,39,36,50,43,19,27,10,6,6,5,11,15,26,23,100,106,0.495,0.543,0.456,0.47,0.256,0.349,0.278,0.398,23.4,15.2,84.8,76.6,53.8,46.2,51.4,77.1,9.9,6.0,11.1,7.5,9.8,13.3,99.4,105.4,105.4,99.4,0.0,2.0,3.0,1.0,0.0,0.6666666666666666,3.0,3.0,0,1,1,0,15,21,53,48,5,6,15,11,29,27,67,54,38,27,201610300PHO,2016-10-30,2017,0
1268,OKC,LAL,45,35,95,87,0.474,0.402,9,7,26,32,0.346,0.219,14,19,17,24,0.824,0.792,10,11,35,30,45,41,29,20,15,15,6,2,19,21,22,18,113,96,0.551,0.492,0.521,0.443,0.274,0.368,0.179,0.276,25.0,23.9,76.1,75.0,52.3,47.7,64.4,57.1,14.2,14.2,10.9,2.9,15.6,17.7,106.7,90.7,90.7,106.7,3.0,1.0,0.0,2.0,1.0,0.3333333333333333,3.0,3.0,0,1,1,0,17,25,50,52,2,6,21,19,36,28,69,55,33,27,201610300OKC,2016-10-30,2017,0
1269,HOU,DAL,34,32,81,86,0.42,0.372,11,11,31,31,0.355,0.355,14,17,21,20,0.667,0.85,9,13,38,30,47,43,16,17,5,8,4,3,17,9,21,17,93,92,0.515,0.485,0.488,0.436,0.383,0.36,0.259,0.233,23.1,25.5,74.5,76.9,52.2,47.8,47.1,53.1,5.5,8.7,7.3,6.0,15.9,8.7,101.6,100.5,100.5,101.6,2.0,0.0,1.0,3.0,0.6666666666666666,0.0,3.0,3.0,1,0,0,1,20,20,47,54,3,4,9,17,23,21,50,55,27,34,201610300HOU,2016-10-30,2017,0
1270,MEM,WAS,39,38,88,86,0.443,0.442,15,5,31,25,0.484,0.2,19,22,26,25,0.731,0.88,11,8,36,32,47,40,24,19,9,8,2,4,14,14,26,23,112,103,0.563,0.531,0.528,0.471,0.352,0.291,0.295,0.291,25.6,18.2,81.8,74.4,54.0,46.0,61.5,50.0,9.0,8.0,3.3,7.0,12.3,12.6,112.2,103.2,103.2,112.2,2.0,0.0,1.0,2.0,0.6666666666666666,0.0,3.0,2.0,1,0,0,1,16,20,49,48,4,2,14,14,24,33,57,61,33,28,201610300MEM,2016-10-30,2017,1
1271,ATL,SAC,33,36,79,75,0.418,0.48,11,10,30,23,0.367,0.435,29,13,47,19,0.617,0.684,17,6,26,32,43,38,24,26,11,10,6,6,13,19,20,34,106,95,0.532,0.57,0.487,0.547,0.38,0.307,0.595,0.253,34.7,18.8,81.3,65.3,53.1,46.9,72.7,72.2,11.7,10.7,11.5,12.2,11.5,18.6,113.1,101.3,101.3,113.1,3.0,2.0,0.0,2.0,1.0,0.5,3.0,4.0,0,1,1,0,19,13,46,39,6,6,19,13,22,26,49,52,27,26,201610310ATL,2016-10-31,2017,0
